Date,Canal,Category,Subcategory,Subcategory2,Marca,Modelo,SKU,UPC,Item,URL SKU,Image,Price,Sales Price,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price
18/10/2022,Etiendas3b,Salado,Panaderia,,Molino Blanco,Pan Integral Molino Blanco,17143,7502261263499,"Pan Integral Molino Blanco, 640g",https://www.etiendas3b.com.mx/producto/17143-pan-integral-molino-blanco,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1661893527~17143-1.jpg,33.0,33.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263499,33.0
18/10/2022,Etiendas3b,Yogurth,Lacteos,,Lala,Yogurt Fresa c/Cereal Color Lala 100 gr,13347,7501020538304,Yogurt Fresa c/Cereal Color Lala 100 gr,https://www.etiendas3b.com.mx/producto/yogurt-fresa-cereal-color-lala-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13347-1.jpg,9.0,9.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501020538304,9.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,YOGURT BEBIBLE FRUTOS ROJOS VACA BLANCA,18288,7502261264458,YOGURT BEBIBLE FRUTOS ROJOS VACA BLANCA,https://www.etiendas3b.com.mx/producto/yogurt-bebible-frutos-rojos-vaca-blanca,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18288-0.jpg,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264458,8.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,YOGURT DESLACTOSADO FRESA VACA BLANCA,20373,7502261266070,YOGURT DESLACTOSADO FRESA VACA BLANCA,https://www.etiendas3b.com.mx/producto/yogurt-deslactosado-fresa-vaca-blanca,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20373-0.jpg,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266070,8.5
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Danonino,Petit Suisse fresa Danonino 168 gr,13029,750103297944,Petit Suisse fresa Danonino 168 gr,https://www.etiendas3b.com.mx/producto/petit-suisse-fresa-danonino-168-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13029-1.jpg,16.5,16.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,750103297944,16.5
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Kadorr,Consomé de Pollo En Cubos Kadorr 12Unidades,7239,7502227989739,Consomé de Pollo En Cubos Kadorr 12Unidades,https://www.etiendas3b.com.mx/producto/consome-de-pollo-kadorr-12unidades,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/7239.png,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502227989739,12.0
18/10/2022,Etiendas3b,Salsas y Condimentos,Despensa,,Nuestro Campo,Flor de Jamaica Nuestro Campo 100gr,13505,7502261258372,Flor de Jamaica Nuestro Campo 100gr,https://www.etiendas3b.com.mx/producto/flor-de-jamaica-nuestro-campo,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657637436~13505-1.jpg,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261258372,24.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Botanera,Salsa Picante Botanera 1L,16857,738545010016,Salsa Picante Botanera 1L,https://www.etiendas3b.com.mx/producto/salsa-picante-botanera-botanera-1-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16857-1.jpg,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,738545010016,24.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Chilin Polin,Chile en Polvo Chilín Polín 140 gr,14769,7501076114682,Chile en Polvo Chilín Polín 140 gr,https://www.etiendas3b.com.mx/producto/chile-polvo-chilin-polin-140-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655494010~14769-1.png,16.0,16.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501076114682,16.0
18/10/2022,Etiendas3b,Despensa,Salsas y Condimentos,,Herdez,Pure de Tomate Herdez 1 kg,18873,7501003105868,Pure de Tomate Herdez 1 kg,https://www.etiendas3b.com.mx/producto/pure-tomate-herdez-1-kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18873-3.png,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501003105868,24.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Sangria Casera,Refresco Sangria Casera 600 Ml,8016,7501505630073,Refresco Sangria Casera 600 Ml,https://www.etiendas3b.com.mx/producto/refresco-sangria-casera-600-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/8016-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501505630073,12.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Pepsi,Refresco Pepsi 500 Ml,13553,7501031311620,Refresco Pepsi 500 Ml,https://www.etiendas3b.com.mx/producto/refresco-cola-pepsi-500-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13553-1.jpg,11.0,11.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501031311620,11.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Zing,Refresco Zing sabor Fresa 3.3L,11999,7502261256996,Refresco Zing sabor Fresa 3.3L,https://www.etiendas3b.com.mx/producto/refresco-fresa-zing,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11999.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261256996,15.0
18/10/2022,Etiendas3b,Bebidas,Refrescos,,Zing,Refresco Zing sabor Toronja 3.3L,12000,7502261257009,Refresco Zing sabor Toronja 3.3L,https://www.etiendas3b.com.mx/producto/refresco-toronja-zing,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/12000.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257009,15.0
18/10/2022,Etiendas3b,Refrescos,Bebidas,,Manzanita Sol,Refresco Manzanita Sol 2.5 L,2314,7501031360338,Refresco Manzanita Sol 2.5 L,https://www.etiendas3b.com.mx/producto/refresco-manzana-manzanita-sol-44318-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2314-1.jpg,26.0,26.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501031360338,26.0
18/10/2022,Etiendas3b,Lacteos,Queso,,Chilchota,Queso Manchego Chipotle Chilchota 400 gr,18434,7501303992458,Queso Manchego Chipotle Chilchota 400 gr,https://www.etiendas3b.com.mx/producto/queso-manchego-chipotle-chilchota-400-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18434-1.jpg,60.0,60.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501303992458,60.0
18/10/2022,Etiendas3b,Lacteos,Queso,,San Francisco,Queso Manchego Molletero San Francisco 250gr,16671,7502261261693,Queso Manchego Molletero San Francisco 250gr,https://www.etiendas3b.com.mx/producto/queso-manchego-molletero-san-francisco,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/16671-0.jpg,36.0,36.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261261693,36.0
18/10/2022,Etiendas3b,Queso,Lacteos,,Quesazo,Queso para Nachos Quesazo,19132,7503012443283,Queso para Nachos Quesazo,https://www.etiendas3b.com.mx/producto/queso-para-nachos-quesazo,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19132-0.jpg,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503012443283,15.0
18/10/2022,Etiendas3b,Lacteos,Queso,,Chilchota,Queso Doble Crema Chilchota 200 gr,17468,7501303915167,Queso Doble Crema Chilchota 200 gr,https://www.etiendas3b.com.mx/producto/queso-doble-crema-chilchota-200-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17468-1.jpg,29.0,29.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501303915167,29.0
18/10/2022,Etiendas3b,Queso,Lacteos,Los más vendidos,Vaca Blanca,Queso Oaxaca Artesanal Vaca Blanca 200gr,13644,7502261259379,Queso Oaxaca Artesanal Vaca Blanca 200gr,https://www.etiendas3b.com.mx/producto/queso-oaxaca-artesanal-vaca-blanca,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13644-1.jpg,29.0,29.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261259379,29.0
18/10/2022,Etiendas3b,Mercancias Generales,Parrilla,,Mayab Che,Carbón Vegetal Mayab 2.5kg,18979,7503029536206,Carbón Vegetal Mayab 2.5kg,https://www.etiendas3b.com.mx/producto/carbon-vegetal-mayab,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18979-0.jpg,49.0,49.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503029536206,49.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Papel Higienico,,Dreamy,Papel Higiénico Dreamy 4 Rollos de 270 hojas c/u,19301,7502261265417,Papel Higiénico Dreamy 4 Rollos de 270 hojas c/u,https://www.etiendas3b.com.mx/producto/higienico-4r-270h-dreamy-4unidades,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19301-1.jpg,16.5,16.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261265417,16.5
18/10/2022,Etiendas3b,Mascotas,Alimento,,Fidus Pro,Alimento Húmedo Para Perro Adulto Fidus Pro Sabor Res  100 gr,17296,7503026408056,Alimento Húmedo Para Perro Adulto Fidus Pro Sabor Res  100 gr,https://www.etiendas3b.com.mx/producto/alimento-humedo-perro-res-fidus-pro-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17296-1.png,9.5,9.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503026408056,9.5
18/10/2022,Etiendas3b,Organicos,,,GUD,Alimento Liquido de Soya GUD 1LT,13795,7501639308817,Alimento Liquido de Soya GUD 1LT,https://www.etiendas3b.com.mx/producto/alimento-liquido-de-soya-gud,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13795-1.jpg,36.0,36.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501639308817,36.0
18/10/2022,Etiendas3b,Frutas,Perecederos,,Frescos 3B,Jitomate Saladet Frescos 3B,12862,7502261258440,"Jitomate Saladet Frescos 3B, 1 unidad ",https://www.etiendas3b.com.mx/producto/jitomate-saladet-1-pza-frescos-3b,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/12862-0.jpg,5.0,5.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261258440,5.0
18/10/2022,Etiendas3b,Perecederos,Frutas,Los más vendidos,Frescos 3B,Malla de 10 Limones con semilla Frescos 3B,18667,7502261267480,Malla de 10 Limones con semilla Frescos 3B,https://www.etiendas3b.com.mx/producto/limon-con-semilla-malla-frescos-3b,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18667-0.jpg,12.5,12.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261267480,12.5
18/10/2022,Etiendas3b,Perecederos,Los más vendidos,Frutas,Frescos 3B,Manzana Gala Frescos 3B,18643,7502261267473,"Manzana Gala Frescos 3B, 1 unidad",https://www.etiendas3b.com.mx/producto/manzana-ala-frescos-3b,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18643-0.jpg,11.0,11.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261267473,11.0
18/10/2022,Etiendas3b,Despensa,Pastas,,Nissin,Sopa Ramen Pollo  Nissin 85 gr,19618,70662250136,Sopa Ramen Pollo  Nissin 85 gr,https://www.etiendas3b.com.mx/producto/sopa-ramen-pollo-nissin-85-gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1663186344~19618-1.jpg,6.0,6.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,70662250136,6.0
18/10/2022,Etiendas3b,Despensa,Pastas,,La Moderna,Pasta Spaghetti La Moderna 450 gr,9259,7501018310943,Pasta Spaghetti La Moderna 450 gr,https://www.etiendas3b.com.mx/producto/pasta-spaghetti-la-moderna-450-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/9259-1.jpg,17.0,17.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501018310943,17.0
18/10/2022,Etiendas3b,Despensa,Pastas,,Nissin,Sopa Instantánea Nissin Sabor Camarón Fuego 64 gr,20496,70662247143,Sopa Instantánea Nissin Sabor Camarón Fuego 64 gr,https://www.etiendas3b.com.mx/producto/sopa-camaron-fuego-nissin,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20496-0.jpg,10.5,10.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,70662247143,10.5
18/10/2022,Etiendas3b,Pastas,Despensa,,Fontina,Pasta de Letra Fontina 200 gr,14328,7502261262331,Pasta de Letra Fontina 200 gr,https://www.etiendas3b.com.mx/producto/pasta-letra-fontina,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1656718212~14328-1.png,5.5,5.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262331,5.5
18/10/2022,Etiendas3b,Despensa,Pastas,,Fontina,Pasta Fideo Fontina 200 gr,14326,7502261262355,Pasta Fideo Fontina 200 gr,https://www.etiendas3b.com.mx/producto/pasta-fideo-fontina-200gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14326-1.jpg,5.5,5.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262355,5.5
18/10/2022,Etiendas3b,Despensa,Pastas,,Fontina,Sopa Instantánea De Fideo Fontina 82 gr,17588,7502261263956,Sopa Instantánea De Fideo Fontina 82 gr,https://www.etiendas3b.com.mx/producto/sopa-instantanea-fideo-fontina-82gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655478874~17588-1.png,8.5,8.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261263956,8.5
18/10/2022,Etiendas3b,Congelados,Postres,,Holanda,Helado Holanda sabor Napolitano 1.89 L,17222,7501130936977,Helado Holanda sabor Napolitano 1.89 L,https://www.etiendas3b.com.mx/producto/helado-napolitano-holanda-1y89-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/17222-1.jpg,83.0,83.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501130936977,83.0
18/10/2022,Etiendas3b,Congelados,Postres,,Holanda,Nieve Holanda Limón 1 L,10132,7501130906406,Nieve Holanda Limón 1 L,https://www.etiendas3b.com.mx/producto/helado-nieve-limon-holanda-1-l,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/10132.png,46.0,46.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501130906406,46.0
18/10/2022,Etiendas3b,Los más vendidos,Congelados,Postres,El Eden,Helado sabor Chocolate El Edén 1L,15275,7502261262867,Helado sabor Chocolate El Edén 1L,https://www.etiendas3b.com.mx/producto/helado-chocolate-el-eden,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655500493~15275-1.png,38.0,38.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262867,38.0
18/10/2022,Etiendas3b,Los más vendidos,Postres,Congelados,El Eden,Helado sabor Fresa El Edén 1 L,15272,7502261262850,Helado sabor Fresa El Edén 1 L,https://www.etiendas3b.com.mx/producto/helado-fresa-el-eden,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655500270~15272-1.png,38.0,38.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262850,38.0
18/10/2022,Etiendas3b,Postres,Congelados,Los más vendidos,El Eden,Helado sabor Napolitano El Edén 1 L,15281,7502261262874,Helado sabor Napolitano El Edén 1 L,https://www.etiendas3b.com.mx/producto/helado-napolitano-el-eden,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15281-0.jpg,38.0,38.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262874,38.0
18/10/2022,Etiendas3b,Postres,Congelados,,Holanda,Helado Holanda sabor Napolitano  1 L,10135,7501130902194,Helado Holanda sabor Napolitano  1 L,https://www.etiendas3b.com.mx/producto/helado-napolitano-holanda-1-l,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657735911~10135-1.jpg,46.0,46.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501130902194,46.0
18/10/2022,Etiendas3b,Mercancias Generales,Pilas,,Voltaggio,PILA CARBON AA VOLTAGGIO,20059,7502261250109,PILA CARBON AA VOLTAGGIO,https://www.etiendas3b.com.mx/producto/pila-carbon-aa-voltaggio,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/20059-0.png,15.0,15.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261250109,15.0
18/10/2022,Etiendas3b,Lacteos,Postres,,Yomilala,Postre Gelatina Uva Yomilala 125 gr,2401,9000000116,Postre Gelatina Uva Yomilala 125 gr,https://www.etiendas3b.com.mx/producto/postre-gelatina-uva-yomilala-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2401-2.jpg,4.0,4.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000116,4.0
18/10/2022,Etiendas3b,Lacteos,Postres,,Yomilala,Postre Gelatina Limon Yomilala 100 gr,2400,9000000115,Postre Gelatina Limon Yomilala 100 gr,https://www.etiendas3b.com.mx/producto/postre-gelatina-limon-yomilala-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/2400-1.jpg,4.0,4.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,9000000115,4.0
18/10/2022,Etiendas3b,Postres,Lacteos,,Bambi,Postre Gelatina Bolsita Bambi 850 gr,5026,7501078400707,Postre Gelatina Bolsita Bambi 850 gr,https://www.etiendas3b.com.mx/producto/postre-gelatina-bolsita-bambi-850-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1655506098~5026-1.png,24.0,24.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501078400707,24.0
18/10/2022,Etiendas3b,Postres,Lacteos,,Yoplait,Postre Flan  Yoplait 100 gr,6775,75030551,Postre Flan  Yoplait 100 gr,https://www.etiendas3b.com.mx/producto/postre-flan-yoplait-100-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/6775-1.jpg,7.5,7.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,75030551,7.5
18/10/2022,Etiendas3b,Despensa,Postres,,D Gari,Polvo Para Glatina Con Leche D'Gari Sabor Fresa 120 gr,18816,735257002643,Polvo Para Glatina Con Leche D'Gari Sabor Fresa 120 gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-leche-fresa-d-gari-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18816-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002643,12.0
18/10/2022,Etiendas3b,Despensa,Postres,,D Gari,Polvo Para Gelatina D'Gari Sabor Uva 120 gr,14599,735257002452,Polvo Para Gelatina D'Gari Sabor Uva 120 gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-uva-d-gari-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/14599-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002452,12.0
18/10/2022,Etiendas3b,Postres,Despensa,,D Gari,Polvo Para Gelatina D'Gari Sabor Mora Silvestre  120 gr,18953,735257002599,Polvo Para Gelatina D'Gari Sabor Mora Silvestre  120 gr,https://www.etiendas3b.com.mx/producto/gelatina-polvo-mora-silvestre-d-gari-120-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18953-1.jpg,12.0,12.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,735257002599,12.0
18/10/2022,Etiendas3b,Despensa,Postres,,Lizzy,Flan Lizzy Sabor Vainilla  140 gr,11836,7502261257313,Flan Lizzy Sabor Vainilla  140 gr,https://www.etiendas3b.com.mx/producto/flan-vainilla-lizzy-140gr,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1657738529~11836-1.jpg,7.0,7.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257313,7.0
18/10/2022,Etiendas3b,Lacteos,Mantequilla,,Helvetia,Margarina Sin Sal Helvetia 90gr,4358,7502227980088,Margarina Sin Sal Helvetia 90gr,https://www.etiendas3b.com.mx/producto/margarina-sin-sal-helvetia-90gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/4358-3.png,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502227980088,10.0
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Zote,Jabón de Lavandería en barra Zote Rosa 400 gr,2355,7501026005671,Jabón de Lavandería en barra Zote Rosa 400 gr,https://www.etiendas3b.com.mx/producto/jabon-lavanderia-rosa-zote-400-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/1656615702~2355-1.jpg,22.5,22.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501026005671,22.5
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Sefer,Jabon Lavanderia Amarillo Sefer 350gr,19678,7502261264946,Jabon Lavanderia Amarillo Sefer 350gr,https://www.etiendas3b.com.mx/producto/jabon-lavanderia-amarillo-sefer-350gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/19678-1.jpg,10.0,10.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261264946,10.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Spring Soft,Suavizante Primavera Spring Soft,21239,7502261266810,"Suavizante Primavera Spring Soft, 2L",https://www.etiendas3b.com.mx/producto/suavizante-primavera-spring-soft,https://alianza-tiendas3b.s3.amazonaws.com/prod/images/products/original/1661885779~21239-1.jpg,22.0,22.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261266810,22.0
18/10/2022,Etiendas3b,Ropa,Cuidado del Hogar,,Roma,Jabon Lavanderia Vegetal Roma 400 gr,18247,7501026000706,Jabon Lavanderia Vegetal Roma 400 gr,https://www.etiendas3b.com.mx/producto/jabon-lavanderia-vegetal-roma-400-gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/18247-1.jpg,22.0,22.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501026000706,22.0
18/10/2022,Etiendas3b,Cuidado del Hogar,Ropa,,Wixo,Jabon Lavanderia Rosa Wixo 400gr,15732,7502261262966,Jabon Lavanderia Rosa Wixo 400gr,https://www.etiendas3b.com.mx/producto/jabon-lavanderia-rosa-wixo-400gr,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15732-1.jpg,14.0,14.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261262966,14.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,YOGURT BATIDO CON CEREALES VACA BLANCA,13690,7502261257986,YOGURT BATIDO CON CEREALES VACA BLANCA,https://www.etiendas3b.com.mx/producto/yogurt-batido-con-cereales-vaca-blanca,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13690-0.jpg,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257986,32.0
18/10/2022,Etiendas3b,Lacteos,Yogurth,,Vaca Blanca,Yogurt Batido Fresa Vaca Blanca 1Kg,13686,7502261257948,Yogurt Batido Fresa Vaca Blanca 1Kg,https://www.etiendas3b.com.mx/producto/yogurt-batido-fresa-vaca-blanca-1kg,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/13686-1.png,32.0,32.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7502261257948,32.0
18/10/2022,Etiendas3b,Yogurth,Lacteos,,Bonyur,Yogurt Bebible Nuez  Bonafina 450 Ml,11582,7501032608033,Yogurt Bebible Nuez  Bonafina 450 Ml,https://www.etiendas3b.com.mx/producto/yogurt-bebible-nuez-bonafina-450-ml,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/11582-1.jpg,14.0,14.0,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7501032608033,14.0
18/10/2022,Etiendas3b,Yogurth,Lacteos,,Bonyur,Yogurt en Bolsa Shak Bonafina 10 Unidades,15596,7503023907026,Yogurt en Bolsa Shak Bonafina 10 Unidades,https://www.etiendas3b.com.mx/producto/yogurt-bolsa-shak-bonafina-1-unidad,https://tiendas3b.s3.amazonaws.com/prod/images/products/original/15596-1.jpg,23.5,23.5,,1ff3984b-b4b7-44da-a4ec-ad99d72b0c7d,,,True,7503023907026,23.5
